STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SPECIES,Species,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention,CURRENCY,Currency
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2003,,8,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2004,,4,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2005,,4,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2006,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2007,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2008,,6,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2009,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2010,,4,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2011,,4,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2012,,3,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2013,,3,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2014,,6,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2015,,7,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2016,,8,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2017,,8,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2018,,406,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2019,,405,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2020,,405,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GBR,United Kingdom,A,Annual,INLAND_FISH,Inland fisheries,13,Miscellaneous freshwater fishes,T,Tonnes,2021,,303,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1995,,3,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1996,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1997,,2,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1998,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1999,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2000,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2001,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2002,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2003,,59,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2004,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2005,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2006,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2007,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2008,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2009,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2010,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2011,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2012,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2013,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2014,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2015,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2016,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2017,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LTU,Lithuania,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2018,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,1995,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,1996,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,1997,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,1998,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,1999,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2000,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2001,,2,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2002,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2003,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2004,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2005,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2006,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2007,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2008,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2009,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2010,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2011,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2012,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2013,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2014,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2015,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2016,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2017,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2018,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2019,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGR,Bulgaria,A,Annual,INLAND_FISH,Inland fisheries,FBU,Burbot [Lota lota],T,Tonnes,2021,,0.15,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1995,,2540,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1996,,1146,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1997,,2378,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1998,,1155,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,1999,,1900,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2000,,725,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2001,,1821,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2002,,799,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2003,,1114,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2004,,1465,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2005,,374,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2006,,500,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2007,,322,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2008,,339,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2009,,369,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2010,,380,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2011,,360,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2012,,360,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2013,,360,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,FCY,Cyprinids nei [Cyprinidae],T,Tonnes,2014,,360,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
