STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FLEET_SIZE,Fleet size,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,1515,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,1538,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,1557,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,1595,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,1665,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,1742,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,1828,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2004,,4937,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2005,,4937,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2006,,4219,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2007,,4937,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2008,,3053,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2009,,1780,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2010,,2335,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2011,,2335,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2012,,2335,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2013,,2335,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2014,,2335,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2015,,2335,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2016,,971,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2017,,971,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2018,,971,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2019,,971,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2020,,971,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2004,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2005,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2006,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2007,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2008,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2009,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2010,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2011,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2012,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2013,,3,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2014,,3,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2015,,3,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2016,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2017,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2018,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2019,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_60_75,60-74.9 m,2020,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2004,,986,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2005,,977,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2006,,919,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2007,,896,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2008,,782,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2009,,690,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2010,,688,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2011,,519,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2012,,488,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2013,,473,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2014,,476,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2015,,446,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2016,,451,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2017,,446,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2018,,446,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2019,,460,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LVA,Latvia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2020,,464,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2004,,5,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2005,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2006,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2007,,1,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2008,,1,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2009,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2010,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2011,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2012,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2013,,2,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2014,,3,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2015,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2016,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2017,,4,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,LOA_18_24,18-23.9 m,2018,,4,,A,Normal value,,,0,Units,0,Zero,,
