STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SPECIES,Species,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention,CURRENCY,Currency
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,3852,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ITA,Italy,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,3800,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,GRC,Greece,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,940,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,2003418,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,2011297,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,1996756,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,1967799,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,1975584,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,2160661,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,1942008,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,1823639,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,1444483,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,1186151,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,2080560,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHN,China (People’s Republic of),A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,2010995,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,262507,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,262081,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,254851,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,284736,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,292141,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,270106,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,271201,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,254096,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,279660,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,271532,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,262962,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,249077,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,76,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,78,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,73,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,64,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,81,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,85,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,85,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,92.6,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,116,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IRL,Ireland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,108,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,284,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,284,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,284,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,961458,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,995805,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,1023991,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,1048242,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,1163608,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,1216538,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,1235708,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,1248401,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,1301244,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,1119094,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BGD,Bangladesh,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,1054585,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,219428,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,210293,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,181755,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,184101,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,188897.29,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,192622.77,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,143824.81,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,116465.02,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,116850.21,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,112604.48,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,209300,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,THA,Thailand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,224708,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,EST,Estonia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,3033,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,EST,Estonia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,2909,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,EST,Estonia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,2933,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,EST,Estonia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,2656,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,EST,Estonia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,3109,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
