STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,POLLUTANT,,MEASURE,,UNIT_MEASURE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,PRICE_BASE,,BASE_PER,,DECIMALS,,CONVERSION_TYPE,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BEL,,A,,GHG,,IND_PROC,,T_CO2E,,2019,,19924.27,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BEL,,A,,GHG,,IND_PROC,,T_CO2E,,2020,,18384.65,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BEL,,A,,GHG,,IND_PROC,,T_CO2E,,2021,,18195.7,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BEL,,A,,GHG,,IND_PROC,,T_CO2E,,2022,,16863.06,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGD,,A,,GHG,,ENER,,PT_EM_GHG,,1994,,33.11838,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGD,,A,,GHG,,ENER,,PT_EM_GHG,,2001,,36.24874,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGD,,A,,GHG,,ENER,,PT_EM_GHG,,2005,,38.86182,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1988,,15188.55,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1989,,14884.58,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1990,,14631.82,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1991,,13462.86,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1992,,13072.61,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1993,,11822.74,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1994,,9834.13,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1995,,9968.22,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1996,,9973.29,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1997,,9618.35,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1998,,8998.53,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,1999,,8566.42,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2000,,8495.89,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2001,,7776.6,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2002,,8110.51,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2003,,8810.55,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2004,,8330.12,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2005,,7899.5,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2006,,7753.65,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2007,,7725.74,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2008,,7660.71,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2009,,7399.42,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2010,,7546.02,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2011,,7872.56,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2012,,7557.98,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2013,,7437.91,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2014,,7391.86,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2015,,7427.88,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2016,,7240.33,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2017,,7115.69,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2018,,6781.61,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2019,,6493.29,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2020,,6384.97,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2021,,6582.63,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,CH4,,_T,,T_CO2E,,2022,,6562.11,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1990,,1492.64,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1991,,1456.52,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1992,,955.23,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1993,,769.57,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1994,,890.26,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1995,,977.8,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1996,,979.06,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1997,,802.39,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1998,,849.63,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,1999,,938.49,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2000,,1229.73,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2001,,1326.76,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2002,,1264.08,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2003,,1358.21,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2004,,1630.76,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2005,,1651.76,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2006,,1682.97,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2007,,1773.74,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2008,,1624.52,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2009,,1512.44,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2010,,1232.79,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2011,,1323.52,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2012,,1280.29,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2013,,1264.36,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2014,,1356.76,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2015,,1278.53,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2016,,1221.37,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2017,,1129.49,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2018,,1084.26,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2019,,1061.57,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2020,,813.88,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,ENER_OTH,,T_CO2E,,2021,,1045.5,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1990,,3.899645,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1991,,3.938011,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1992,,4.023638,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1993,,3.564209,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1994,,3.37915,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1995,,4.04566,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1996,,3.995453,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1997,,4.217391,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1998,,4.728746,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,1999,,5.165637,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2000,,5.141342,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2001,,5.186365,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2002,,5.247122,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2003,,5.578756,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2004,,5.543173,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2005,,5.761407,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2006,,5.924561,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2007,,6.26656,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2008,,6.184002,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2009,,6.237196,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2010,,6.396546,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2011,,6.413343,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2012,,6.431929,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2013,,6.497112,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2014,,6.935675,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2015,,6.835039,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2016,,6.455365,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2017,,6.318053,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2018,,6.169699,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2019,,6.707921,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2020,,6.976251,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,IND_PROC,,PT_EM_GHG,,2021,,6.861587,,A,,0,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1990,,10.61617,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1991,,9.996311,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1992,,10.35749,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1993,,7.902292,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1994,,4.503785,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1995,,1.50654,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1996,,1.475239,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1997,,1.328873,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1998,,1.212833,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,1999,,1.123304,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2000,,1.059173,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2001,,0.9939647,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2002,,0.9377166,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2003,,0.8954485,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2004,,0.8399101,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2005,,0.7855275,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2006,,0.741428,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2007,,0.670347,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2008,,0.631504,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2009,,0.5968662,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2010,,0.567002,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2011,,0.5351809,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2012,,0.5330583,,A,,3,,Q,,2015,,2,,PPP,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_10P3USD,,2013,,0.5395397,,A,,3,,Q,,2015,,2,,PPP,
